B_1d,B_3d,B_5d,B_10d,B_20d,A_1d,A_3d,A_5d,A_10d,A_20d,symbol,date
-4.11713767330486,3.112257831657328,1.6542525345225823,-1.7722648775418959,7.695973874265505,0.9476212342725887,7.0434004978930265,4.578540585514923,5.843293785469406,9.743373544621347,NOV,2021-11-19
-1.2493552495989824,-1.1032818642755848,-1.0051416030777527,2.162688845799965,5.540411089814745,1.6032429517590208,1.8745380269486245,-1.5551256245659224,3.0731151148283953,7.32206750867862,TMUS,2021-11-22
-1.8516460593658857,-2.648148170866438,-2.375196725835238,-2.3653649333918554,-3.0196990093830034,-0.7167686557344788,1.1176731466117973,0.313822932755059,0.83414818651526,0.6087168931081188,PYPL,2021-11-22
-1.4605849993435172,2.574887718753671,3.392033196388411,9.712772523007196,8.955259586446074,1.044587414642617,2.7446534049910265,5.862970847623272,9.208987261761271,9.30498507752382,PTC,2021-11-26
1.1063835224720209,-1.474889425873505,0.356999539417302,2.9141887782169418,8.29153597340957,-4.841308784286735,-3.692770132154599,-2.3974288111427544,-1.738920699585278,2.887646199908822,GPN,2021-11-26
-8.731983954301679,-9.642508855743825,-8.695179550189891,-4.153286811641543,4.559442081572818,-4.6822689207679735,-11.073238605938885,-7.350047872064158,-0.06577465754791234,7.026600696229047,CCL,2021-11-26
-9.126283475365458,-10.830299951340638,-12.76886832202515,-4.732843060787994,-0.2015849558383298,-5.397283232404937,-13.841772163065547,-12.108308579160653,-0.47913004084414457,0.57856869369044,NCLH,2021-11-26
-4.3838608824957825,-7.751955080499117,-4.679329162204482,2.8629478187420787,-5.4811763906709166,-4.548918110290057,-5.463538925328804,-0.2858104598330691,6.239557093960091,-2.6892027467950053,FTI,2021-11-26
-4.022048487091745,-3.671242340339331,-6.604689434829346,-6.79663451353546,-7.936170834788903,1.6243962457324401,-1.824488633161092,-3.9883552575111008,-1.26969034403005,-3.217215591843947,BIIB,2021-11-29
-4.570031746124958,-0.9495461673263761,0.8377268155181139,-2.8651839965907477,5.838925685041386,0.967167260386248,3.8576946364392684,6.180403808248336,8.604786129376208,12.120279702618442,BMY,2021-11-29
-3.7113866161227915,-4.4087870183814335,-0.8163896830738482,0.8547404872786046,-0.6814301930763378,1.0608671567979733,3.0773956006424075,6.484703795782565,7.097479223961312,6.0642856874684625,UHS,2021-11-29
-0.022994836277645536,1.1370055150441871,2.9824906525334205,1.34850871749006,1.9980867240391165,-1.9908415692259318,0.1425824704416656,0.009525309285129957,-0.07614500983628147,0.3893253164247934,DIS,2021-11-30
-0.6664558649907448,0.15935601015056866,1.7350572391862773,1.6193493488553479,5.951436951732504,-1.1062848560493665,0.704256102724532,-0.25537768660037763,2.593950799726996,5.777251920738745,CAH,2021-11-30
-0.3101465662400993,0.41932407998374055,3.8651635709503918,3.4684353050251193,7.9582605955950125,1.2903335726663134,1.4675570872066945,2.6359478171501527,4.92327788273581,8.3703207862454,AMGN,2021-11-30
-0.5561247283259352,1.5646212732938092,-0.6407631938499136,-3.476908186045169,-7.484089206303435,-0.03732087070029699,-0.7230240930852228,-2.449200168080923,-5.230871389171055,-9.936095744875884,HDB,2021-11-30
-1.5890828890951947,-2.9292693862440156,-0.06206214636687024,2.9496087286269512,6.036997558655454,-3.017013014900915,-0.5355677744157239,1.72590078220769,5.171343151148711,8.114024221336823,MNST,2021-11-30
-1.300545784719731,-1.1706513448661915,1.214271396915756,1.9154736588521848,-7.6117578051832275,-1.9231922794671896,-1.2770516967533174,0.425675539788517,0.9724279274986314,-9.002469178731342,MDT,2021-11-30
-2.3363707199067556,-2.430136653781678,-1.7973114587171213,-10.42402726472773,4.152079545584408,-7.5838222677395475,-8.655719207888678,-6.264882900651503,-7.26349400623384,2.4500251760044556,UBER,2021-11-30
-1.916816205087657,0.637930883737714,5.26778403684256,7.903144308811894,13.07441556854776,0.7321315179409038,2.7208551349274357,4.143199648782914,9.670888673239908,13.931395475269227,CI,2021-11-30
-0.7449197368148419,-0.2505078892044543,0.10846679980025531,-3.0953306240890655,-0.94967218307489,-0.33481524693221854,2.291532706485233,-2.217897155434523,-1.4151302293653023,-1.4967192152191444,VZ,2021-11-30
-1.1046638426375766,-2.7760594524140143,-2.2100805831745673,-6.301117800701895,-3.851812723064907,-3.262532650945515,-4.871175185391607,-1.936976107854771,-9.588534170186492,-7.662805914029535,MTCH,2021-11-30
-2.757607984055521,1.478106977313054,1.152593277629932,-0.9841231977886666,-1.0421597877999567,2.4856783955167883,4.446602956791024,2.4892777117993203,-1.8159201425713256,1.7193401819290521,ROST,2021-12-01
-1.7019644682789603,0.38410415048837354,1.3197671039199,3.2564197546709694,6.099378421596867,0.5780705565655575,4.358015074930077,2.718257219812026,4.035321151109494,7.420351152100112,SYY,2021-12-01
-4.774519945966649,-2.3374270994334423,-0.8221791283885782,-5.725949403326258,1.2963582109279281,3.1757555086809885,4.902841763187715,3.1826212146703448,-6.700895100240745,4.594374276983549,LYFT,2021-12-01
-6.8382725044848875,-3.9129252221631106,-0.18542533334620082,0.8372694831356498,6.85107381538883,2.8320026606186044,7.6295255869819565,9.975028870525993,2.5534308989446863,11.12978030331846,RCL,2021-12-01
-3.7717600316440225,0.7932387660058549,2.7575211433297886,-2.8999286862828044,-2.2433149192775614,1.303737198574928,2.773657202190738,3.0087300803352868,-5.157850061217184,-3.064159155616508,BA,2021-12-01
-4.999650784800691,-0.6535730318826927,3.910727530354241,1.1393323394805366,-0.27924986695109233,3.8063095551604365,6.851578477669551,8.64285585846838,1.4138686382348942,4.211856577239015,WYNN,2021-12-01
-3.493442597652374,-3.2921739168752517,1.2786033517495188,0.393394230468469,-0.7722534050168095,2.2293061559075067,5.273525572110671,8.63519174669971,0.5237254812110903,3.787016729763449,LVS,2021-12-01
-1.6328289564267684,2.75283622703133,5.016184874082175,6.426392460234487,9.544463616391297,1.8954889037188671,5.828042370207842,6.356556579119509,7.41209748704339,10.535411492559055,MA,2021-12-01
-0.7522814144640622,1.785775481455265,4.226498658577782,6.653449936387746,7.4123756075211045,1.7444086283310067,3.722321005677509,4.62700203943518,6.116422702440595,7.406753658239241,V,2021-12-01
-1.8876661589526833,0.5946944742697857,4.346914623400733,1.2862374335079085,3.6045693863223427,1.1616598624464514,3.58308520803996,5.561844173410947,1.3462905533387026,5.7552007540789365,QSR,2021-12-01
-6.822171477087835,-10.070947094203419,-7.551119800890349,-6.873686004235746,-21.686406389828417,-1.1843223563124283,-2.7815469252790104,-0.742932323868839,-1.7788344201244533,-11.88105584279706,CHR,2021-12-03
-0.6414996521658556,-0.5275291631459234,2.5851328908189086,2.427992059911377,5.552367542923465,6.02393162457745,5.534447063144466,6.699704088701064,6.549785935875029,9.989187048882652,CMCSA,2021-12-13
-3.1953760294350264,-4.359682357598949,-4.73120009381105,-1.7899754061281303,-0.6545979261539325,-0.7498773648027202,-1.7852736027724747,-1.670987425435988,4.004003474637385,3.673970016227035,BBY,2021-12-20
-5.20688483241627,-7.408437670712864,-6.609938240877944,-5.924001494329723,-0.8836978125683403,-1.1489957938026985,-4.060038572758174,-1.3005378551633084,-0.5365323003627909,5.528110599521863,SON,2021-12-20
-2.7999676820176234,0.9495741156006487,-2.668229029564906,0.10215629371163049,-16.465772909834854,7.891988197672295,4.958266266604783,-4.885339992773951,0.04463504595787482,-16.996604671465732,DKNG,2021-12-29
-19.277346431457453,-14.886446305431477,-13.847115705785585,-11.357213162725232,-1.8479690455754154,-0.6563193445179305,6.323850308671863,7.965199588666216,8.642138903714947,21.227384495075196,HUM,2022-01-06
-13.004361518345098,-6.246069512721886,-7.008625492428733,5.868897785890614,10.419084461472682,4.135546029444392,9.793645478301794,10.96164669429217,18.770725095768626,25.006896415162515,TTWO,2022-01-10
-3.5205476416492076,-0.046245744317174875,-0.8178017164075846,2.81620289049731,15.257386278690667,2.336297433925205,2.6667696592688417,1.4073188435103412,4.983914821166458,19.83997939885873,TMUS,2022-01-10
-1.7048435485597313,-2.873827389384909,-0.25857315178311513,-6.4865583875314385,-3.292419918799017,-0.15049204840130725,4.307000309883147,4.600419327789062,-1.4178570412736184,1.839673620968552,MTCH,2022-01-14
-1.4717554426777246,-1.370140677247767,-3.9359543959303407,-4.801611484744162,-31.125789960047026,0.35820565802926474,1.7872746687018437,-3.0040622955114333,0.350044760682644,-29.980642264848147,PYPL,2022-01-14
-1.2211198321639527,-0.865724112234068,1.4229905411134225,-1.232816424835503,-2.2921899043315097,0.10798643802109043,-0.47695728284242733,1.4724191458235554,-0.6450769975636983,-1.4954443378600413,ROST,2022-01-18
-2.333112355045885,-1.9798822073399225,0.32488847480708394,0.8254576706676287,5.57134877852662,0.5266283650383841,1.5560909805785066,1.2724488366042892,2.9319421859138606,6.582150792396336,CHTR,2022-01-18
-2.9168855585592235,-0.1866346837302464,-0.9269454941515214,3.3515792701348968,15.468881108166567,2.8108967777562777,3.069207136388974,0.577093754341373,2.7365690318950753,19.668535845185552,LYFT,2022-01-19
-4.591030688261899,-6.140709071512872,-8.927043079297004,-20.26275665170605,-14.856545895947281,9.171977085375005,1.5695993801459585,2.920849293815597,-7.356196985437857,-8.58392196248895,ETSY,2022-01-21
-3.987135608108827,-4.953317039584704,-4.460096985870498,-8.420458304634092,4.137124150485372,3.563836065549908,0.9585598508017878,2.6748748878632878,10.96210498546819,10.641470024187438,AMZN,2022-01-21
-19.827413338014377,-25.15683178930357,-20.443673728203148,-20.163196601095514,-21.752297437492363,0.41929353415046666,-5.255871271779055,-0.7891976500890685,4.392539342526858,2.7785500086245807,NFLX,2022-01-21
-4.973665030176832,-4.777352575856065,-4.792728161427329,-5.108020227183385,5.7796344477299755,1.5335081753103497,0.14537060589359108,1.9195681151208177,2.8928336380395825,13.124425319177645,DIS,2022-01-21
-5.53695471196135,-8.91793572302133,-5.694939683538559,-9.966444539001174,-0.33099736166376514,-3.202435487520139,1.0502882259141977,0.019508133090018198,-5.225382036632887,0.8562171717818701,CHR,2022-01-21
-0.4228602948368243,1.155173312217872,0.3864270372575973,-2.5072817751199072,-4.6080312735806155,1.605131226741796,0.7687537995447524,1.3595005912817593,-1.852745685005197,-3.8799593229759455,BIIB,2022-01-21
-6.518456299283271,-8.64126728952428,-10.437372042628812,-11.192236796667576,-14.15131881177567,0.7520011916696934,-1.6392081322451735,-3.154667574202452,-3.9657048529294414,-5.305476340722516,ECL,2022-01-21
-2.8033624470619194,-4.081134672234188,0.7976213077657057,1.7860071720157356,-4.831561038505461,-3.2700518410237245,-4.105887672946739,2.788392765137826,2.502499081137244,-7.320706543851652,UBER,2022-01-25
-5.405100172011778,-5.8016465833126585,0.4718731014524913,-0.9851529421797345,0.6156029771868465,-4.157484191868832,-1.3292349159108818,2.7277678658215843,2.2283500659035838,2.5335582081768893,PAYC,2022-01-25
-4.313963453320923,-9.169263072444023,-6.711894551811648,-4.163975564151679,-10.022605053806744,-3.1947878312174383,-5.11492384925003,-0.519701796412142,-0.5459635317559108,-5.365810301208406,ILMN,2022-01-25
-0.6383324116340128,-0.3466623924937684,-3.3990477367923266,-4.490805550487953,-3.991141043447366,-0.2815095895687958,-3.451917831074547,-5.233080827581316,-3.2958362108634454,-5.292087340830176,AES,2022-01-25
-2.3102685400885448,-7.851138690948267,-7.890885476152465,-10.31745581255138,-13.218668894218677,1.1206395834218341,-5.635619985091889,-6.973886769397497,-8.803634722010411,-13.027053815127154,MMM,2022-01-26
-1.7656601120020543,1.9343330986026253,6.104469982617466,10.779357573210671,18.671411295602546,-0.13578305322110573,7.262272073811205,6.859678725367902,12.698796847744998,18.589592506596286,ALNY,2022-01-27
-3.828755254326677,-5.212476805535671,-5.384079723255675,-7.720078805519881,-7.6900138244457965,-2.2560594430897085,-0.83280526201579,-4.565384691495133,-5.289764813445053,-4.3262067967398625,TROW,2022-01-27
-3.559439602582848,-2.6058983780722578,-3.0837112072737316,1.0021599035101802,7.320844921303138,-0.49181238901339075,2.4226421620120453,0.835872094145107,5.335782172368987,12.814811498988355,XPO,2022-01-27
-9.80151696284558,-7.393175940812036,-6.440729832660496,-3.72823678359564,-3.1626333831724973,2.7030248868323836,4.453236418812878,3.11819313287669,8.860685134675562,4.092035572909792,WDC,2022-01-28
-9.001705087865897,-7.083313867865293,-9.040652501049497,-11.274968693076183,-14.442008476193635,3.3593359675245793,1.885534275857914,0.26270014144207376,-1.710907987484811,-5.230702679706967,VFC,2022-01-28
-5.266947702321978,-5.054684103175299,-5.3077262341523435,-6.558206600752914,-4.421609464003106,-0.6630654633699717,0.43021170482848703,-0.6715908700904438,-1.6580780788003735,1.4549158114223193,HON,2022-02-03
-9.676773786041915,-11.923206356885574,-8.690029712888014,-10.32968099181909,-9.633901622262043,-1.0086838287424738,-0.5651581412465356,0.31400899342581834,1.1548027954698448,-2.777825705693171,XYL,2022-02-03
-24.039611936726736,-28.162242869622254,-28.214906183300116,-30.609266573162028,-32.42939847771144,0.43201611897936143,-7.266209362501863,-3.5456002498972072,-9.465328131897122,-11.626148442647377,META,2022-02-03
-14.94344512963416,-14.350273969786297,-15.100420364680911,-9.554918620277997,-9.228109661546913,4.563071212963066,-0.13776774117326696,4.531442716715661,10.561277489681142,10.252123209311925,CLX,2022-02-04
-1.4500248659758408,-2.034938922017604,-0.7620221316763209,-0.38438822265118855,-2.4532512703170135,0.153141896232456,-0.10330916729552886,0.635838906188968,1.613200561434136,-4.448650340674932,SBUX,2022-02-04
-8.764792672438592,-4.233405420655956,-3.553117302888708,1.75131354721495,4.3661781054640025,9.371170716679234,8.713020559972783,9.379775920864242,16.98944910297695,16.522917334633135,ZBH,2022-02-07
-3.3621025599318903,-6.074596682335843,-6.514272331737102,-7.831505429872598,-10.754355767569036,-3.2633949979920196,-3.955620974546936,-3.557310442342521,-5.678064734874566,-8.738866733504537,ZBRA,2022-02-11
-1.1939771188496096,-1.0861827208486274,-1.9349924717971807,-2.179701842415649,-6.565664441584973,-0.31373358363814274,-1.279753550518481,0.15351945774670916,-2.7050909059309625,-5.605760173621355,APD,2022-02-11
-0.135056843063186,-0.40701683178621106,-0.6435267668198241,-0.9364130819073391,-0.2386466524826103,-0.9000477850961808,-1.523766166231788,0.5385756705471922,-0.707597915441005,-1.6213407988973638,CMCSA,2022-02-14
-2.465031687311947,-4.3493641470404025,-4.892687575764908,-5.54904476610455,-4.437454987209122,0.14721038962884903,-0.34547164931615315,0.31059438440494924,-4.472678080047777,-2.640247810309415,FIS,2022-02-16
-3.3942000398910817,-4.031284834155068,0.5791725570046586,-0.8628008255635033,0.6101402666629174,-1.1289498435375411,-1.4629953032162852,3.6794336879304224,2.4211887876759097,7.158789671597842,CRM,2022-02-17
-4.670981063026192,-2.6811470664037778,0.13641946042195485,2.1698945878149245,-2.275104344445611,1.0731469029245488,5.908021067783354,6.1825566890762795,10.098868168309094,3.3839129945432367,INTC,2022-02-18
-20.975344635789003,-7.5582304002349225,0.4767589911711223,-5.091510811533318,-13.08357188661833,12.892696692926897,32.67389866881544,41.88337378962592,11.979754978394343,10.364854865706196,DKNG,2022-02-18
-6.254675933951925,-4.908039289585853,-1.6477925120547132,10.572399702624136,-1.296556565403506,-1.2991705894971894,2.896716360360485,6.181903549924628,13.697914264765256,3.610175115240488,BBY,2022-02-22
-2.6922893828380645,-3.2639946710933176,-4.421018181932624,-14.636925076082086,-12.925191682746608,-0.08814566399446555,-1.544478055585219,-5.8931445000695915,-11.837825582040427,-10.698666064869787,GM,2022-02-22
-0.44927985458337316,1.089119304430275,-5.689719318954601,-7.462956218956696,-0.7062905219744398,2.2726592690958336,1.4742463106266257,-0.5007740173839537,-2.3635564633917694,0.4950238817385877,AMG,2022-02-23
-0.9695259858515493,1.6720313206345816,1.8396477525623123,-8.117820894597717,-5.414266175664495,0.34574722193192464,3.5053052322025824,2.382760449385102,-4.095368421855872,-6.569867384369921,MNST,2022-02-23
0.41936213688400503,-0.5588877692865424,-1.4178049574332885,-2.917086569112038,-0.6004710797871793,2.3027673379318436,3.381488450980852,1.6309490331023468,3.252583762996042,1.3329275295253185,FDX,2022-02-23
-0.600455283905732,-4.074592736325178,-4.478064319597053,12.927676691473167,11.488404372257577,-0.04363018141197994,-0.4301686705701746,2.0345014591726995,13.950720877835975,16.54620099764328,CAT,2022-02-23
-2.072605206942346,-3.0060964707704363,-6.615951196260816,-6.355504688694635,-3.802181933258275,0.43139921346329047,-7.5519413027205,-7.241134645588587,-4.852620040687938,-2.6814952846363482,IVZ,2022-02-24
-15.290489920800542,-16.2691075705644,-17.23311515177466,-9.226127999525202,-9.938691807012257,1.9209943342494928,-0.13526850262476353,-2.0427255497108887,14.249230986400873,9.380575668038516,MTZ,2022-02-25
-3.9139201596165685,-5.904806900849802,-7.896100055424971,-8.855671774986506,-7.822801534960277,-1.040522659755505,-1.038880352635596,-3.794197292022772,-2.5521487146951687,-4.147310253955849,JPM,2022-02-28
-5.159141999645101,-8.756919743208314,-10.873571767575076,-10.746028860396938,-11.977114406813904,-2.7089322817894113,-2.8477978431504902,-9.377409782575729,-3.180779013226932,-6.662932228516272,PPG,2022-02-28
-10.88560841261006,-5.313108053087789,-3.2227827173271555,-4.58129436826944,-9.798929678332314,2.38996945400356,5.223902299770311,6.917034114761722,4.307342454274809,-0.4052665846992598,HR,2022-02-28
-3.9053251741557715,-7.539712990031478,-5.79267513388776,-2.544190152467163,-1.7526689706394372,-2.722907104478434,-1.8078401777390063,-0.9795280825758539,3.1964937172928027,2.2669440777460137,IP,2022-02-28
-1.0760791956673565,4.123690285691717,-0.12451586123647385,4.876310133113859,-1.4875925504901577,2.973480885995139,3.287063769425469,1.1377614518716994,2.2247307395210303,-0.6388460128447848,CE,2022-03-01
-7.109113441872461,-8.339713449593544,-27.62677674138747,-21.42453367262558,-18.569276775862498,2.6230789105637475,-12.631851603898724,-19.819675718567645,-15.779242764469727,-9.402297857006236,PVH,2022-03-01
-1.372248846427715,-4.067864743740678,-8.43001839921066,-0.34574097961640504,-7.796137517798963,0.10843176031054558,-5.204618894719448,-4.815470370363506,0.9693519645498583,-4.745245993081282,HDB,2022-03-01
-2.018949039077844,-2.9525569196270807,-10.005916542254035,2.1382579665021546,-7.4243056108895145,-1.3863061974330293,-10.323448530686964,-8.434182476164498,2.2989798145581553,-5.977812363513979,CRH,2022-03-01
-1.228210057214385,-0.4006777690156227,3.8628434706314163,5.185367619762215,2.187303179215605,-0.6992356367681696,3.5016820882647792,6.575035313817179,5.892539251379336,5.018084395747269,PPL,2022-03-01
-1.5758653727732774,-6.253036832596104,-4.46763347858079,-3.1356158182330396,-3.291598756114733,-0.5689968216671892,0.058392075775038244,-0.8462261261244164,-0.16813978531109441,1.553883355805863,IFF,2022-03-03
-2.7593680576839086,-2.5170134461542144,-3.66781598054785,-4.115572389124833,-12.784255812380842,2.028704874468823,2.6061477897276975,0.5056534678763547,1.2380891938836402,-8.467487911768046,C,2022-03-03
-5.214875143159892,-14.140088514707683,-7.036350800986558,-14.926079269391746,-3.713657418354388,-5.200964597599023,-10.19753722004937,-5.300234950656568,-8.537729808860085,1.8309680254321004,MTCH,2022-03-03
-0.5986150456612549,-1.8885519084723024,-0.4052068756934535,9.446772264239357,10.14266897020746,-3.037817517113472,1.754237844029427,-0.21312005765055098,16.105713102430386,12.046923112288011,PYPL,2022-03-04
-5.49141596382301,-9.542333011438863,-1.7469350719934051,4.8582047700983955,13.909808108369504,-7.477239636519828,1.9167942546008399,4.663548170086617,12.722621012717596,21.95518852669163,NCLH,2022-03-04
-3.3274146521417025,-5.381999500930967,-6.548971555376415,-4.932899510128886,-14.46924954252038,-2.646868960748161,-0.5824597613517835,-2.034483489933137,-1.085959076917864,-9.635380350993394,SYF,2022-03-04
-4.754469793082383,-5.168557389491624,-1.0630602330066963,1.5803987499698025,7.743220349288872,-4.822628299483133,4.411150466902425,5.192407278965494,7.788355514749724,15.051643244413325,BKNG,2022-03-04
-1.3038748338352169,2.616935649233132,2.4030712449264358,1.5874681980648786,-6.879404695087543,3.4216816093045943,1.956722201472394,3.9336011744379173,1.2168505748388014,-3.5609870373786157,CHTR,2022-03-04
-3.429002572402495,-3.5030041546419977,-3.190896908286922,-0.5206073409388612,-2.5748949970755053,-3.603480443661111,-0.26299326363192765,0.14833824127272743,3.3410568450624067,0.24786832515297785,BA,2022-03-04
-2.767844341773096,-0.09920519192519972,1.2251768338156332,2.194182972965275,-4.916806283858666,-0.7624649784849225,4.011085586849161,6.871124376708837,4.627011750428478,-0.818812787160339,GE,2022-03-04
-2.190070941508116,-2.12318756625689,-3.7179579303152965,-3.131488540145577,-3.3431386500378357,-2.4596403625687158,-0.8116408872758551,-5.544881018822457,-2.3276794463397588,-1.9820032652966724,NKE,2022-03-07
-0.9396480414697206,1.8976692967007547,3.0808642129142805,2.3727216252280137,-0.14169370037642182,0.5640013018118339,2.1012589299967077,4.851202488237472,2.429894665468301,0.24226472070445482,NWS,2022-03-07
0.006743787471208407,2.081814314629804,-10.925656023675668,-6.118377997799163,-3.166144794226211,2.6812574228820107,-7.2116659416546325,-7.1129488194569435,-10.126237926729587,-8.286520656852758,CHR,2022-03-07
-1.4818683819865286,0.6772982378032255,1.5745716923748265,1.6549114077636595,-1.289146772855232,1.351950141910585,2.3675476839597476,5.032604027790977,3.09501739803557,0.673922928956161,NWSA,2022-03-07
