sym,announce_day,year,abn_window,abn_day
AMZN,2021-10-29,2021,-0.041024798058994616,-0.023540677095429507
AMZN,2021-07-30,2021,-0.0676240145472432,-0.07079240380187224
AMZN,2021-04-30,2021,-0.02000662250046492,0.005449921599869456
AMZN,2021-02-03,2021,-0.02665816508433627,-0.020748137335098504
AMZN,2020-10-30,2020,-0.06498582025588773,-0.044031310373517485
AMZN,2020-07-31,2020,0.004753969490227661,0.029058702952510895
AMZN,2020-05-01,2020,-0.04007987906791155,-0.04950077061834113
AMZN,2020-01-31,2020,0.08223946446920216,0.09194927337053083
GOOGL,2026-04-30,2026,0.08941410183736331,0.08966739663800216
GOOGL,2026-02-05,2026,-0.03702292355605952,0.007114433377873208
GOOGL,2025-10-30,2025,0.0318644191295846,0.036164912927352244
GOOGL,2025-07-24,2025,0.010950805106573425,0.009867179660090208
GOOGL,2025-04-25,2025,0.0007407690698921776,0.009600441720408304
GOOGL,2025-02-05,2025,-0.07915976805412028,-0.07697841890722601
GOOGL,2024-10-30,2024,0.030996545365977624,0.031195729990725063
GOOGL,2024-07-24,2024,-0.05206270497508014,-0.027725184183395868
GOOGL,2024-04-26,2024,0.05201520604190857,0.09276941828904106
GOOGL,2024-01-31,2024,-0.06456202971612102,-0.05868612528387651
GOOGL,2023-10-25,2023,-0.09292847792542192,-0.08074181018691073
GOOGL,2023-07-26,2023,0.06531047973404713,0.057615812369353536
GOOGL,2023-04-26,2023,0.020425279732816826,0.0028874636372311357
GOOGL,2023-02-03,2023,-0.028247299840929774,-0.01684437795904936
GOOGL,2022-10-26,2022,-0.1045089462099974,-0.08387091126428592
GOOGL,2022-07-27,2022,0.04876793828602222,0.05059031189797114
GOOGL,2022-04-27,2022,-0.029216880479884466,-0.039520747495970676
GOOGL,2022-02-02,2022,0.05358497867958523,0.06552362181943328
GOOGL,2021-10-27,2021,0.041773779630774444,0.054025183057586634
GOOGL,2021-07-28,2021,0.025661822036058046,0.032207277279466595
GOOGL,2021-04-28,2021,0.03834288841993416,0.029995290937231744
GOOGL,2021-02-03,2021,0.05792845768766597,0.07203849715745703
GOOGL,2020-10-30,2020,0.042650937208466466,0.048469080428786726
GOOGL,2020-07-31,2020,-0.051058244485076454,-0.0406770416877007
GOOGL,2020-04-29,2020,0.07595348473540775,0.06273172059443177
GOOGL,2020-02-04,2020,-0.05161812295126156,-0.04032583546700952
META,2026-04-30,2026,-0.10296926570317322,-0.09545001956932908
META,2026-01-29,2026,0.07639503773816925,0.10603240466928598
META,2025-10-30,2025,-0.12970003414741904,-0.1023495397399885
META,2025-07-31,2025,0.09890525538977846,0.1162783558347299
META,2025-05-01,2025,0.06543190531784981,0.035189957681803996
META,2025-01-30,2025,0.018741926996531655,0.010169035759474365
META,2024-10-31,2024,-0.0261701907934746,-0.021322802199828295
META,2024-08-01,2024,0.06054677395266728,0.06240986418929262
META,2024-04-25,2024,-0.10738166404485527,-0.10181411758286363
META,2024-02-02,2024,0.15686342865403358,0.19264892588479565
META,2023-10-26,2023,0.007105296097022373,-0.025350489467690362
META,2023-07-27,2023,0.08703400947577111,0.05063979113398098
META,2023-04-27,2023,0.11904685153440675,0.11934704943102936
META,2023-02-02,2023,0.21442171198106208,0.21826673801520569
META,2022-10-27,2022,-0.2541885046051017,-0.24023072972837567
META,2022-07-28,2022,-0.08910382311815646,-0.06478883567449745
META,2022-04-28,2022,0.1585000093142609,0.1506767796874624
META,2022-02-03,2022,-0.24706218819880588,-0.2403961604879541
META,2021-10-26,2021,-0.046574018873430156,-0.04008595514112667
META,2021-07-29,2021,-0.04475945009570659,-0.04422444056556296
META,2021-04-29,2021,0.05878712479088133,0.06659996568561533
META,2021-01-28,2021,-0.03915490290422041,-0.03483677420718356
META,2020-10-30,2020,-0.06999661831619552,-0.052673550351588716
META,2020-07-31,2020,0.05954695275801214,0.07384642250694662
META,2020-04-30,2020,0.07714643426568113,0.06348463820836514
META,2020-01-30,2020,-0.08053551115530289,-0.0646172264785887
JPM,2026-04-14,2026,-0.04487873450035029,-0.020346056531406087
JPM,2026-01-13,2026,-0.04431393158511576,-0.03988165847618186
JPM,2025-10-14,2025,-0.010615870200586186,-0.017903629973783475
JPM,2025-07-15,2025,-0.009031340905798269,-0.003173897164153394
JPM,2025-04-11,2025,0.005790580401586531,0.022181906183250888
JPM,2025-01-15,2025,0.011246375927171481,0.0015295375956640989
JPM,2024-10-11,2024,0.026378364617303474,0.03841137214321089
JPM,2024-07-12,2024,0.0034582324818812626,-0.01840690208436968
JPM,2024-04-12,2024,-0.038007934076385474,-0.0508748335954311
JPM,2024-01-12,2024,-0.010583113149430612,-0.008032761972868174
JPM,2023-10-13,2023,0.008502625490350635,0.020000314156536025
JPM,2023-07-14,2023,0.02744777080543126,0.006668546773334949
JPM,2023-04-14,2023,0.08290048596578092,0.0779525465235118
JPM,2023-01-13,2023,0.007350485594890488,0.021355069402377636
JPM,2022-10-14,2022,0.057017119785623294,0.039429441619149186
JPM,2022-07-14,2022,-0.007336830732682653,-0.03251021369063167
JPM,2022-04-13,2022,-0.040062994196714,-0.0436867342139855
JPM,2022-01-14,2022,-0.08350687769863496,-0.061872942608722226
JPM,2021-10-13,2021,-0.031908610429275175,-0.02996423684092675
JPM,2021-07-13,2021,-0.01630653192854581,-0.011464676202819546
JPM,2021-04-14,2021,-0.019750974941320165,-0.015275157728401823
JPM,2021-01-15,2021,-0.022673310385927237,-0.010628472728646088
JPM,2020-10-13,2020,-0.008902843887218514,-0.009678658868689904
JPM,2020-07-14,2020,-0.0009649299402476608,-0.007224411022391575
JPM,2020-04-14,2020,-0.08298241430670916,-0.05688843851701231
JPM,2020-01-14,2020,-0.004230321069999654,0.013186507441906303
BAC,2026-04-15,2026,-0.007368651547771776,0.010290799792135763
BAC,2026-01-14,2026,-0.03354817630675777,-0.032855248656979974
BAC,2025-10-15,2025,0.009388161156054342,0.03928165867687072
BAC,2025-07-16,2025,0.009368133707682746,-0.005943438128045209
BAC,2025-04-15,2025,0.04296522231342237,0.038797532743400365
BAC,2025-01-16,2025,-0.020199287943667876,-0.00784315090449883
BAC,2024-10-15,2024,0.02469287871053072,0.013257514490368605
BAC,2024-07-16,2024,0.05806682473969971,0.0475433354375876
BAC,2024-04-16,2024,-0.012296773364207758,-0.033502920910981726
BAC,2024-01-12,2024,-0.028089956572507457,-0.011250829246410854
BAC,2023-10-17,2023,0.025226636544076753,0.023387775990108106
BAC,2023-07-18,2023,0.0627780546905441,0.036787002332468344
BAC,2023-04-18,2023,-0.010690354217490206,0.005604145988953535
BAC,2023-01-13,2023,-0.000590212386340605,0.018168321012293598
BAC,2022-10-17,2022,0.06256689630553391,0.0348707133472308
BAC,2022-07-18,2022,0.015569140151749039,0.008566755242814583
BAC,2022-04-18,2022,0.03667336231166152,0.03365837238421787
BAC,2022-01-19,2022,0.010311916289690082,0.014274725868755
BAC,2021-10-14,2021,0.050307556714430435,0.027917024383519173
BAC,2021-07-14,2021,-0.023912063238511028,-0.026580495179321595
BAC,2021-04-15,2021,-0.032425759053201886,-0.03932835454532757
BAC,2021-01-19,2021,-0.042095970173769204,-0.015122452170581058
BAC,2020-10-14,2020,-0.024552701693758117,-0.04702329863543098
BAC,2020-07-16,2020,-0.05569354832423479,-0.02394228794618547
BAC,2020-04-15,2020,-0.08081901598303354,-0.04364872381159535
BAC,2020-01-15,2020,-0.027584790179417285,-0.02066341636972502
WFC,2026-04-14,2026,-0.09346374035800586,-0.06920243781863633
WFC,2026-01-14,2026,-0.04696092943556085,-0.04115139878213836
WFC,2025-10-14,2025,0.09232730305584314,0.07268641208436177
WFC,2025-07-15,2025,-0.04124658659548863,-0.050503119080079095
WFC,2025-04-11,2025,-0.02787586897925698,-0.027349947265730812
WFC,2025-01-15,2025,0.05063129803111632,0.04867303502699283
WFC,2024-10-11,2024,0.062148099201926765,0.0501157798468328
WFC,2024-07-12,2024,-0.04946719351335249,-0.06648032849569219
WFC,2024-04-12,2024,0.031097477751748093,0.009922416325661265
WFC,2024-01-12,2024,-0.042288244344971804,-0.034134902954393476
WFC,2023-10-13,2023,0.042574512262872455,0.03568048956415326
WFC,2023-07-14,2023,0.020717169411011094,-0.0028087462903272353
WFC,2023-04-14,2023,0.04021466251521155,0.0019384406320153147
WFC,2023-01-13,2023,0.028078485305705003,0.02857429602472683
WFC,2022-10-14,2022,0.03495919087300381,0.041429537766971114
WFC,2022-07-15,2022,0.05255167489685442,0.042588270664075
WFC,2022-04-14,2022,-0.016178348252131936,-0.03266580080862913
WFC,2022-01-14,2022,0.029628868725794733,0.03637641189381258
WFC,2021-10-14,2021,0.026032414462808573,-0.032890548708983114
WFC,2021-07-14,2021,0.042872302537006246,0.03829489508045958
WFC,2021-04-14,2021,0.054282084600640435,0.05870514708026753
WFC,2021-01-15,2021,-0.06150904925613476,-0.07069268811233198
WFC,2020-10-14,2020,-0.06484098465852206,-0.05394282135554618
WFC,2020-07-14,2020,-0.02462699432381732,-0.05861078240738948
WFC,2020-04-14,2020,-0.10274987181525985,-0.06926339926112612
WFC,2020-01-14,2020,-0.07346267334503753,-0.052399506111916794
XOM,2026-05-01,2026,-0.0032425205969495163,-0.013006936225858357
XOM,2026-01-30,2026,-0.016990647425065175,0.009316624664971074
XOM,2025-10-31,2025,-0.013271895419119772,-0.006157626173062147
XOM,2025-08-01,2025,-0.03680807435564537,-0.001524288040161248
XOM,2025-05-02,2025,-0.03275309295271811,-0.010779119925195202
XOM,2025-01-31,2025,-0.010618291624840293,-0.019684756624744004
XOM,2024-11-01,2024,0.013613208430010237,-0.01989100319753856
XOM,2024-08-02,2024,0.0285593390653871,0.018019798311341373
XOM,2024-04-26,2024,-0.026977864657279027,-0.03724948768146297
XOM,2024-02-02,2024,-0.015051797491242525,-0.014629399066446114
XOM,2023-10-27,2023,-0.023354023785746802,-0.01451907048487755
XOM,2023-07-28,2023,0.0055511119041369295,-0.02174259119871369
XOM,2023-04-28,2023,-0.026005247543452792,0.004389366769604219
XOM,2023-01-31,2023,-0.015096271257038607,0.0068711877712743785
XOM,2022-10-28,2022,0.013915641088231956,0.00549790396025629
XOM,2022-07-29,2022,0.008287021999434874,0.031729154112981384
XOM,2022-04-29,2022,0.022099100876550648,0.014592997401528085
XOM,2022-02-01,2022,0.04481193362212066,0.05735607460794223
XOM,2021-10-29,2021,0.01677248533219533,0.00045854049879490155
XOM,2021-07-30,2021,-0.01596416557502256,-0.018221863785562564
XOM,2021-04-30,2021,0.002392039390542555,-0.022272319486096648
XOM,2021-02-02,2021,0.04071685649959611,0.0016658214157836415
XOM,2020-10-30,2020,0.030270813809238906,-0.0001903824896222206
XOM,2020-07-31,2020,-0.005833613268352744,-0.002886527334699629
XOM,2020-05-01,2020,-0.010427053256587326,-0.04518584150142557
XOM,2020-01-31,2020,-0.05179956736926172,-0.02305215964815155
CVX,2026-05-01,2026,-0.004423864621397877,-0.016632824381891842
CVX,2026-01-30,2026,0.014615683933844936,0.036337249551692374
CVX,2025-10-31,2025,-0.0017760355579288234,0.024077584737166147
CVX,2025-08-01,2025,-0.002516860303301005,0.014807816332554902
CVX,2025-05-02,2025,-0.014602190844499652,0.001595050784362284
CVX,2025-01-31,2025,-0.03263655481551675,-0.040289917104605166
CVX,2024-11-01,2024,0.0325481802120251,0.024337387211136097
CVX,2024-08-02,2024,-0.0049558183235310915,-0.008049267951978578
CVX,2024-04-26,2024,-0.00669581139226727,-0.005783183328775809
CVX,2024-02-02,2024,0.023174505485826558,0.018886470702863534
CVX,2023-10-27,2023,-0.06333026128347985,-0.06267242184259081
CVX,2023-07-24,2023,0.017177715187476128,0.015256618728545668
CVX,2023-04-28,2023,-0.005779589669546725,0.0012281220773544543
CVX,2023-01-27,2023,-0.06209023314932238,-0.04670901115191828
